"CHROME1","","ProdSanity","Compare screenshot after site deployment - compareScreenshotafterDeployment","compareScreenshotafterDeployment","","","","","0d 0h 1m 26s","preeti","12:22:37","FAIL","0","1","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-17T12.22.37/Report_compareScreenshotafterDeployment2019-07-17T12.22.37.html","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-17T12.22.37/Snapshots/compareScreenshotafterDeployment2019-07-17T12.22.37","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-17T12.22.37/Logs/compareScreenshotafterDeployment2019-07-17T12.22.37","0","Chrome","FUNCTIONAL","MAJOR"
"CHROME1","","ProdSanity","Prod Sanity Verification - prodSanityVerification","prodSanityVerification","","","","","0d 0h 1m 23s","preeti","12:24:03","FAIL","0","1","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-17T12.22.37/Report_prodSanityVerification2019-07-17T12.24.03.html","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-17T12.22.37/Snapshots/prodSanityVerification2019-07-17T12.24.03","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-17T12.22.37/Logs/prodSanityVerification2019-07-17T12.24.03","0","Chrome","FUNCTIONAL","CRITICAL"
