"CHROME1","","ProdSanity","Compare screenshot after site deployment - compareScreenshotafterDeployment","compareScreenshotafterDeployment","","","","","0d 0h 1m 27s","preeti","18:17:43","FAIL","0","1","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-16T18.17.43/Report_compareScreenshotafterDeployment2019-07-16T18.17.43.html","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-16T18.17.43/Snapshots/compareScreenshotafterDeployment2019-07-16T18.17.43","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-16T18.17.43/Logs/compareScreenshotafterDeployment2019-07-16T18.17.43","0","Chrome","FUNCTIONAL","MAJOR"
"CHROME1","","ProdSanity","Prod Sanity Verification - prodSanityVerification","prodSanityVerification","","","","","0d 0h 1m 24s","preeti","18:19:10","FAIL","0","1","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-16T18.17.43/Report_prodSanityVerification2019-07-16T18.19.10.html","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-16T18.17.43/Snapshots/prodSanityVerification2019-07-16T18.19.10","Execution/PROD_SANITY/UNITAS/preeti/CHROME1/org.iomedia.galen.tests.ProdSanity/HTML_REP_2019-07-16T18.17.43/Logs/prodSanityVerification2019-07-16T18.19.10","0","Chrome","FUNCTIONAL","CRITICAL"
